lat,lng
37.770677,-122.412967
37.777393,-122.395138
37.78778629999999,-122.4337649
37.785515,-122.4089209
37.79637749999999,-122.2782598
37.763927,-122.4167155
37.99690899999999,-122.10945
37.83155000000001,-122.291926
37.7781821,-122.4217949
37.77848519999999,-122.5139633
37.79414139999999,-122.3947602
37.6983827,-121.8451193
37.788912,-122.4050026
37.79434500000001,-122.397038
37.797759,-122.431837
37.7871773,-122.4129866
37.83556790000001,-122.4763488
37.5995131,-122.3665488
37.8468817,-122.2847311
37.7501803,-122.398746
37.92912769999999,-122.513863
37.8341343,-122.2628894
37.7736262,-122.421645
37.8116972,-122.2667373
37.87192599999999,-122.273313
37.78204329999999,-122.4464997
37.67531929999999,-122.4669266
37.7985972,-122.3966197
37.7776536,-122.4229747
37.58993900000001,-122.343013
37.84629839999999,-122.2521884
37.79093559999999,-122.4209118
37.772275,-122.401722
37.7970054,-122.3999047
37.78181,-122.4018569
37.79569000000001,-122.393693
37.7766049,-122.396713
37.7002208,-121.9106801
37.6655592,-122.3827064
37.7696945,-122.223664
37.7672165,-122.4529396
37.790517,-122.422649
37.7702737,-122.4108736
37.7669995,-122.4108357
37.8086282,-122.2680668
37.6952607,-121.9287858
37.7835347,-122.40926
37.776552,-122.395387
37.79583179999999,-122.3936471
37.7840295,-122.4206867
37.7961831,-122.3937001
37.7783424,-122.3967887
37.740369,-122.198397
37.7756319,-122.2248101
37.793997,-122.4023388
37.7861263,-122.41155
37.788343,-122.409338
37.8789996,-122.2962547
37.8369297,-122.2628572
37.80080289999999,-122.437808
37.685417,-122.073058
37.8570413,-122.2672158
37.8090972,-122.4146695
37.702791,-121.8125224
37.7635294,-122.4661409
37.7848185,-122.4074974
37.7748936,-122.4374944
37.8590135,-122.4781557
37.7643113,-122.4561029
37.7915361,-122.4040583
37.78353,-122.406878
37.7960308,-122.3935689
37.7905123,-122.3891332
37.70975599999999,-122.163859
37.7878221,-122.4036753
37.8035474,-122.4019217
37.7995028,-122.4108089
37.6725174,-122.4630246
37.7853454,-122.3995264
37.86979719999999,-122.2675821
37.7829023,-122.4190358
37.77677609999999,-122.4247969
37.80599309999999,-122.419929
37.79142399999999,-122.423002
37.7639563,-122.4216388
37.7684721,-122.2055324
37.665594,-122.451533
37.89853659999999,-122.3069305
38.2961006,-122.3033106
37.7748678,-122.4227489
37.7589424,-122.4122683
37.8795896,-122.2689645
37.688211,-122.472016
37.7972863,-122.4324309
37.7617617,-121.9613286
37.7974032,-122.4346249
37.8970614,-122.0629737
37.8987949,-122.3200143
37.7769779,-122.4214654
37.7526643,-122.4182237
37.7398655,-122.4061043
37.7974546,-122.2789542
37.9428533,-122.057711
37.7955621,-122.4007542
37.579929,-122.3471169
37.6772504,-122.456388
37.7859867,-122.4049168
37.8997514,-122.0608338
37.789717,-122.405846
37.79034619999999,-122.4044379
37.78579099999999,-122.408248
37.77102600000001,-122.407843
37.6424325,-122.4006583
37.980109,-122.067693
37.7381246,-122.3807131
37.7686521,-122.4155106
37.968021,-122.060558
37.807746,-122.4185357
37.8067937,-122.4321992
37.79342,-122.399466
37.7769813,-122.4085708
37.7564394,-122.4212551
37.7992152,-122.410405
37.76921960000001,-122.4263201
37.7860908,-122.406512
37.7853016,-122.4039176
37.788748,-122.2794327
37.80146,-122.4095298
37.7631212,-122.4193596
37.7816977,-122.4100106
37.6654626,-122.4491235
37.7857911,-122.4046495
37.9736128,-122.042952
33.8338078,-84.34157429999999
33.84798300000001,-84.3599527
37.7913785,-122.4121492
33.8983737,-84.4674141
33.91782870000001,-84.3444097
33.9194839,-84.3608187
33.909731,-84.211513
33.81411,-84.14290299999999
33.91336879999999,-84.3419874
33.8238516,-84.3629766
33.9819128,-84.08148179999999
33.781923,-84.380259
33.9077452,-84.2881654
33.991358,-84.274239
33.84655739999999,-84.3624744
34.0492971,-84.2937415
33.7716918,-84.3893337
33.9176936,-84.37979659999999
33.7729071,-84.3799961
33.678885,-84.44169
34.04600569999999,-84.2863315
33.8353453,-84.3830126
33.9290743,-84.55229659999999
33.8769723,-84.39695859999999
33.5869197,-84.4721575
33.8620449,-84.4761154
33.764726,-84.333199
33.841746,-84.378554
34.0129983,-84.1835128
33.852746,-84.362245
33.7798051,-84.41044749999999
33.89781619999999,-84.47889409999999
33.700664,-84.167047
33.8990472,-84.2426548
33.7614473,-84.39629769999999
33.7739824,-84.3634878
34.0095758,-84.5757861
33.6262541,-84.4608338
33.849521,-84.370127
33.8526543,-84.36230979999999
33.948748,-84.521914
33.79352389999999,-84.3972814
33.9430129,-84.5537854
33.7622154,-84.3496862
33.9475133,-84.1425919
34.0179132,-84.56380349999999
33.7926211,-84.39551110000001
33.8263111,-84.36599939999999
33.9531174,-84.2318609
33.907377,-84.29284400000002
33.7591669,-84.3874555
33.7540928,-84.37987679999999
33.9100928,-84.2043899
33.8184522,-84.4346066
33.7803656,-84.3685143
33.5749881,-84.3513953
33.839195,-84.38075049999999
33.9247373,-84.33579
33.909661,-84.3502974
33.76124799999999,-84.3879358
34.0181855,-84.3195846
33.95822109999999,-84.1211312
33.7976687,-84.28067279999999
33.958573,-84.13846699999999
33.78878600000001,-84.405248
33.7869391,-84.3554628
33.843376,-84.38038499999999
34.0674813,-84.1697465
33.917345,-84.377546
33.7595326,-84.38733239999999
34.01665699999999,-84.18569699999999
33.9805252,-84.219118
33.7869045,-84.3840816
33.7662469,-84.34923470000001
33.7744104,-84.2951155
33.5824547,-84.38217639999999
33.7615744,-84.39643149999999
33.8898132,-84.4744978
33.9662482,-84.0338337
33.8284769,-84.3249788
34.0140226,-84.5645696
33.79252950000001,-84.399844
33.9329549,-84.3610252
34.0470637,-84.2912989
33.8353684,-84.08146959999999
33.8426778,-84.3112451
33.8466737,-84.373673
33.921855,-84.49152699999999
33.83301999999999,-84.3316
33.77788230000001,-84.38456889999999
33.84641249999999,-84.3744447
33.839182,-84.32309099999999
33.6041434,-84.3892912
34.017346,-84.185806
33.8158203,-84.333212
33.9513015,-84.2315581
33.8011797,-84.3270761
33.7560452,-84.3480857
33.626243,-84.453137
33.95916169999999,-84.13775129999999
33.8529245,-84.3625438
33.757898,-84.394378
33.7793319,-84.36725779999999
33.7599211,-84.38734199999999
33.90895249999999,-84.28541489999999
33.840941,-84.374955
33.84813149999999,-84.3673013
33.8428049,-84.251463
33.7504098,-84.4858342
33.8986475,-84.4472057
33.9701127,-84.1504411
33.9807833,-84.080871
33.72772449999999,-84.74608350000001
33.9171166,-84.3805089
33.885339,-84.317313
34.0929957,-84.2413231
33.7833109,-84.38358679999999
33.839277,-84.3687447
33.7516381,-84.7220037
33.91957860000001,-84.3430254
33.7866115,-84.2698097
33.7591449,-84.38773379999999
33.7775807,-84.3848336
33.7791211,-84.38401209999999
33.92385599999999,-84.340572
33.7684531,-84.3612569
33.84593109999999,-84.3585643
33.7859545,-84.3844341
34.0474912,-84.34092079999999
33.7858143,-84.41195069999999
34.0471325,-84.1792498
33.9507739,-84.1306453
33.65705,-84.5000046
33.94668100000001,-84.622778
33.8156629,-84.31381379999999
33.8081494,-84.3809357
34.0156063,-84.1893278
33.7593461,-84.38857159999999
33.7885946,-84.3691011
34.045275,-84.333546
33.8378808,-84.37670349999999
33.85804729999999,-84.3103897
33.8799622,-84.4636709
33.85974,-84.455173
33.9196808,-84.48519979999999
34.0418782,-84.33983169999999
33.74098,-84.3459247
33.94303639999999,-84.5538828
33.8779342,-84.01478259999999
33.76965810000001,-84.38227549999999
33.7986531,-84.2794785
33.96621089999999,-84.1333068
33.7860349,-84.3784727
34.027765,-84.3372993
33.7790445,-84.38438289999999
33.896147,-84.143025
33.7741127,-84.36176999999999
33.7797565,-84.3678403
33.98138099999999,-84.21658099999999
33.84055720000001,-84.3695068
33.79269,-84.352621
34.0051703,-84.2931864
33.8542229,-84.3583771
33.79124419999999,-84.2836478
33.919298,-84.26050099999999
33.9658551,-84.25669649999999
33.5720626,-84.332916
33.9760676,-84.2177615
33.760333,-84.38832599999999
33.80259960000001,-84.41066510000002
34.04442299999999,-84.34112499999999
33.8473033,-84.3727248
33.757033,-84.3899229
33.8981406,-84.30084699999999
33.9906759,-84.0860912
33.9212883,-84.351004
33.932825,-84.3393237
33.7466378,-84.37282429999999
33.9282677,-84.355004
34.046176,-84.22101579999999
34.069654,-84.294748
33.762823,-84.38650299999999
33.9664742,-84.0334783
33.8990396,-84.44971609999999
33.9696567,-84.1429564
33.9472663,-84.14509699999999
33.84320099999999,-84.378808
33.9582266,-84.13852519999999
33.7764989,-84.3848433
33.9947921,-84.3500775
33.5474298,-84.2852606
34.02483449999999,-84.5700981
34.02241459999999,-84.2677738
34.0701577,-84.2948562
33.8166448,-84.3907574
33.76106609999999,-84.34747589999999
33.940481,-84.08274
34.04952480000001,-84.2227592
33.8403177,-84.20237259999999
33.9513559,-84.551422
38.8618133,-77.2163155
38.9137217,-77.2216034
38.87510080000001,-77.4561317
38.952734,-77.406816
38.80203410000001,-77.07936409999999
39.0182657,-77.4269092
38.90592240000001,-77.04854859999999
33.80051699999999,-84.37298899999999
38.90471000000001,-77.04753199999999
38.9159856,-77.0467961
38.9044783,-77.03980469999999
39.02224289999999,-77.13815860000001
38.780992,-77.017174
38.8970727,-77.00948079999999
39.08289430000001,-77.4762535
38.896306,-77.03159099999999
39.006493,-76.8962495
38.8472051,-77.11886299999999
38.9292478,-77.0335025
38.8492086,-77.1203424
38.8707579,-77.44566879999999
38.9093874,-77.033361
39.0227289,-77.42892119999999
38.901179,-77.037579
38.8617823,-77.057475
38.6432052,-77.29531109999999
38.645141,-77.299559
38.89573530000001,-77.02829
38.8544121,-77.3344481
38.9292886,-77.033126
38.9050493,-77.0431319
38.89627350000001,-77.0268024
38.900388,-76.9890312
38.8802264,-77.108437
38.898759,-77.0286763
38.78339820000001,-77.5164483
38.8853991,-77.09519499999999
38.7667367,-77.4047727
39.06388390000001,-77.1290817
38.9533738,-77.3501177
38.90593259999999,-77.0624358
38.643292,-77.29414799999999
38.7759901,-77.17385949999999
38.9003929,-76.98930639999999
38.9010284,-77.0292309
38.8859549,-77.1032515
38.644575,-77.29802300000001
38.80894509999999,-77.0842074
39.1244288,-77.23411349999999
38.9119389,-77.0387138
38.89796129999999,-77.03333549999999
38.90275750000001,-77.0442411
38.9222794,-77.0422279
38.87509599999999,-77.229922
38.64319999999999,-77.289136
39.02077499999999,-76.928983
39.1062647,-77.53912609999999
38.9044371,-77.0406369
38.6438057,-77.2954281
38.9183804,-77.2269851
38.8343122,-77.04944499999999
38.8499617,-77.371771
39.043646,-77.110536
38.88233400000001,-77.1710914
38.89410290000001,-77.02349930000001
38.9168269,-77.2261005
38.906329,-77.041915
38.7705868,-77.14022849999999
38.9086717,-77.0431104
38.9003072,-77.0445699
38.9304954,-77.0281322
38.897532,-77.0269435
38.8975035,-77.0301645
38.9939499,-77.0289896
38.64130849999999,-77.2986574
38.6432052,-77.29531109999999
38.8494486,-77.3719529
38.8477344,-77.0538649
38.7404698,-77.165868
38.8294404,-77.0923258
39.1167316,-77.186505
38.6432069,-77.2953095
39.1419148,-77.2169366
39.0540865,-76.9569034
38.8964101,-77.0289521
38.8976398,-77.03248529999999
38.897779,-77.0264097
39.0267876,-77.1441627
38.8775953,-77.1222018
38.9552812,-77.370249
38.848679,-77.272391
38.9168404,-77.0371078
38.9009607,-77.04983039999999
39.12281729999999,-77.2375623
39.02338349999999,-77.4016417
38.6433197,-77.2979373
38.9146999,-77.0322925
38.9209629,-77.07106279999999
38.7733825,-77.1373101
39.0002873,-77.4317681
38.9215086,-77.0437462
38.777019,-77.2628105
38.9196532,-76.9722512
38.8915614,-77.0811307
39.1085266,-77.3563241
38.73999539999999,-77.1648687
38.6313886,-77.2878638
38.89488079999999,-77.0212781
38.7254496,-77.5016684
38.8987445,-77.023684
38.9160568,-77.0673494
38.9216102,-77.0419837
38.8985735,-77.0196376
38.8999909,-77.0003909
38.85246599999999,-77.127821
38.8380179,-77.0497604
38.8951723,-77.02685029999999
38.8375697,-77.04961709999999
38.9040782,-77.0379947
39.0214606,-76.974676
38.905045,-77.05291
38.9095123,-77.04513779999999
38.64347619999999,-77.2953627
38.9208562,-76.99075239999999
38.8666493,-77.2284214
38.6537954,-77.3036872
38.6436922,-77.2953905
38.901261,-77.059843
38.915173,-77.045632
38.90584700000001,-77.043081
38.87901,-77.23066299999999
38.90522889999999,-77.0379615
38.931283,-77.179479
38.80414839999999,-77.0600697
38.9040372,-77.0438703
38.9052622,-77.0661745
38.899986,-77.027335
38.897074,-77.0242449
38.8864534,-76.9964735
38.8690345,-77.1518433
38.9978777,-77.0283676
38.9018602,-77.0332923
38.9004282,-77.0222921
38.9267133,-77.23841689999999
38.9060303,-77.0431136
38.85304199999999,-77.05005109999999
38.8970398,-77.0276761
38.9015941,-77.0442144
38.9058944,-77.0408733
38.9136898,-77.0450791
39.0481021,-77.10129789999999
38.899013,-77.022318
38.8744534,-77.2249734
38.9637694,-77.0867993
38.9440607,-76.89957869999999
38.9179709,-77.03166809999999
38.928683,-77.243223
39.02602510000001,-77.1277326
39.10889900000001,-77.5669257
38.64315789999999,-77.2946695
38.8895723,-77.4339943
38.90171099999999,-77.049791
38.8949657,-77.0217231
39.0889979,-77.52167899999999
38.9053257,-77.0428354
38.9319143,-77.028443
38.996317,-77.407303
38.656279,-77.302324
38.911614,-77.045036
38.95509049999999,-76.93998309999999
38.7110086,-77.0872369
38.8681709,-77.271264
38.9016147,-77.0268526
38.895667,-77.02860299999999
38.9005467,-77.0385055
39.02914579999999,-77.4864135
38.8944526,-77.0009663
38.8975415,-77.0288719
38.9127627,-77.04726289999999
38.872826,-77.226334
38.8296701,-77.0854841
38.89512929999999,-77.02224129999999
38.9000325,-77.0225098
39.0366959,-77.0549992
38.8773559,-77.02054609999999
38.7761891,-77.13385699999999
39.0658024,-77.12596599999999
39.2307905,-77.4855638
38.886652,-76.996438
38.9009706,-77.03862190000001
38.9054062,-77.0390541
38.893586,-77.0215764
38.92123,-77.0418911
38.9084906,-77.0313625
38.88615050000001,-77.09267439999999
39.0970207,-77.19403779999999
38.8750685,-77.00073499999999
38.90742270000001,-77.0399782
39.19882899999999,-77.252544
38.8663993,-77.1522858
42.3569241,-71.0696907
42.3382709,-71.1064504
42.35648199999999,-71.0545009
42.3572855,-71.0534591
42.3675199,-71.0504084
42.34804659999999,-71.0390674
42.3464122,-71.25816139999999
42.4884407,-71.1166302
42.39611300000001,-71.266387
42.496089,-71.12155299999999
42.2298581,-71.0184465
42.5242461,-70.9572918
38.808021,-77.12897199999999
42.461624,-71.34958
42.3063523,-71.3834766
42.6947106,-71.19872219999999
42.3731082,-71.1194276
42.137997,-71.068612
42.3620488,-71.06543549999999
42.15163099999999,-71.487431
42.34382099999999,-71.0871873
42.36464629999999,-71.1571436
42.3990845,-71.07235750000001
42.32368750000001,-71.1662435
42.3763916,-71.0903828
42.360995,-71.11393799999999
42.348919,-71.0384813
42.3585157,-71.0561717
42.52554899999999,-71.087024
42.40347989999999,-71.0680982
42.3427971,-71.1404053
42.36459949999999,-71.1041688
42.3488146,-71.0407489
42.359573,-71.051011
42.36806439999999,-71.1022777
42.3485455,-71.0731718
42.35362610000001,-71.0531852
42.38898309999999,-71.14160559999999
42.3681372,-71.0765282
42.34444999999999,-71.064846
42.3485363,-71.0868674
42.348521,-71.0822975
42.3680341,-71.0766648
42.3632571,-71.0560079
